method_FEN,all_cfg_paths_num,project_dir
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._finishCppComment(int),12,com_fasterxml_jackson_core
com.fasterxml.jackson.core.io.CharTypes.copyHexBytes(boolean),2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase.getTextLength(),4,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.JsonGeneratorDelegate.copyCurrentStructure(JsonParser),2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.BufferRecycler.releaseToPool(),2,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.json.UTF8DataInputJsonParser._reportInvalidToken(int,String,String)",2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.JsonPointer.matchProperty(String),3,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer._findSecondary(int,int)",27,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.BufferRecyclers.getBufferRecycler(),6,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.TextBuffer.getTextOffset(),2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.json.JsonWriteContext.writeValue(),6,com_fasterxml_jackson_core
com.fasterxml.jackson.core.io.schubfach.DoubleToDecimal.append8Digits(int),2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate.writeNumber(short),6,com_fasterxml_jackson_core
com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate.writeNumber(BigDecimal),6,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.BufferRecycler.isLinkedWithPool(),2,com_fasterxml_jackson_core
com.fasterxml.jackson.core.util.DefaultPrettyPrinter.withRootSeparator(SerializableString),6,com_fasterxml_jackson_core
com.fasterxml.jackson.core.json.async.NonBlockingUtf8JsonParserBase._startFalseToken(),8,com_fasterxml_jackson_core
com.fasterxml.jackson.core.json.DupDetector.isDup(String),8,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.sym.Name2.equals(int,int)",3,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.TSFBuilder.disable(StreamReadFeature,StreamReadFeature[])",2,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.json.WriterBasedJsonGenerator.writeString(char[],int,int)",4,com_fasterxml_jackson_core
com.fasterxml.jackson.core.Base64Variant.usesPaddingChar(int),2,com_fasterxml_jackson_core
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._handleLongCustomEscape(byte[],int,int,byte[],int)",5,com_fasterxml_jackson_core
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.hasCreatorAnnotation(Annotated),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.MethodProperty.deserializeAndSet(JsonParser,DeserializationContext,Object)",22,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.MergingSettableBeanProperty.set(Object,Object)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.SerializerProvider.findContentValueSerializer(JavaType,BeanProperty)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.MapEntryDeserializer.withResolved(KeyDeserializer,TypeDeserializer,JsonDeserializer)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.set(int,byte[])",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.insert(int,String)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.TreeTraversingParser.currentNumericNode(),5,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.makeDead(Node),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.InnerClassProperty.<init>(SettableBeanProperty,AnnotatedConstructor)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.MapEntryDeserializer.<init>(JavaType,KeyDeserializer,JsonDeserializer,TypeDeserializer)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ObjectMapper.registerModule(Module),14,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.ResolvedRecursiveType.toString(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.ClassStack.find(Class),5,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DatabindContext.objectIdGeneratorInstance(Annotated,ObjectIdInfo)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.cfg.MapperConfigBase.getRootName(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ObjectMapper.writeValue(JsonGenerator,Object)",15,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.MapType.withContentType(JavaType),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.ArrayNode.get(int),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.EnumValues.constructFromName(MapperConfig,Class)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.ObjectBuffer.initialCapacity(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createTreeDeserializer(DeserializationConfig,JavaType,BeanDescription)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.SerializerProvider._handleContextualResolvable(JsonSerializer,BeanProperty)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder._anyExplicitNames(Linked),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.DeserializationConfig.isEnabled(DeserializationFeature),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DeserializationContext.handleWeirdNumberValue(Class,Number,String,Object[])",6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.BeanDeserializerBase.getKnownPropertyNames(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.TypeBindings.getBoundTypeOrNull(int),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DeserializationContext.handleWeirdStringValue(Class,String,String,Object[])",6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonNode.isTextual(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ObjectMapper._writeValueAndClose(JsonGenerator,Object)",7,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.TypeBase.toCanonical(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SerializationConfig.with(ConstructorDetector),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeWithExternalTypeId(JsonParser,DeserializationContext)",3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.removeOverlappingTypeIds(SerializerProvider,BeanDescription,BeanSerializerBuilder,List)",9,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.DefaultDeserializationContext._unwrapAndDeserialize(JsonParser,JavaType,JsonDeserializer,Object)",32,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.EnumDeserializer.<init>(EnumResolver,boolean,EnumResolver)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JavaType.hasGenericTypes(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonNode.isPojo(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findValueInstantiator(DeserializationContext,BeanDescription)",48,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.MemberKey.<init>(String,Class[])",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findContentSerializer(Annotated),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.DeserializationConfig.withoutFeatures(DeserializationFeature[]),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findAnyGetter(),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ObjectReader.withValueToUpdate(Object),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.type.TypeBindings.isEmpty(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.StdDeserializer._checkDoubleSpecialValue(String),8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.ExternalTypeHandler.complete(JsonParser,DeserializationContext,Object)",40,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.impl.UnwrappingBeanPropertyWriter._findAndAddDynamic(PropertySerializerMap,Class,SerializerProvider)",6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.resolveSetterConflict(MapperConfig,AnnotatedMethod,AnnotatedMethod)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.RawValue.equals(Object),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ObjectMapper.registerModules(Iterable),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.findSerializationContentConverter(AnnotatedMember),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.equals(Comparator,JsonNode)",6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BasicSerializerFactory.findSerializerByAnnotations(SerializerProvider,JavaType,BeanDescription)",10,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ObjectReader.treeToValue(TreeNode,Class)",5,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.StdDateFormat.pad3(StringBuffer,int)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.ObjectArraySerializer.serializeTypedContents(Object[],JsonGenerator,SerializerProvider)",73,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonNode.has(String),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BasicSerializerFactory.usesStaticTyping(SerializationConfig,BeanDescription)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.PropertyName.internSimpleName(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._mapAbstractCollectionType(JavaType,DeserializationConfig)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.impl.PropertyValueBuffer.hasParameter(SettableBeanProperty),8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.EnumResolver.constructUsingMethod(DeserializationConfig,AnnotatedClass,AnnotatedMember)",15,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.jsontype.impl.SimpleNameIdResolver.idFromClass(Class),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.deser.std.ContainerDeserializerBase.findBackReference(String),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BeanPropertyWriter.<init>(BeanPropertyDefinition,AnnotatedMember,Annotations,JavaType,JsonSerializer,TypeSerializer,JavaType,boolean,Object,Class[])",6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findSerializationContentConverter(AnnotatedMember),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector.getAnySetterField(),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ser.BeanSerializerFactory.withConfig(SerializerFactoryConfig),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap.withoutProperties(Collection,Collection)",14,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ser.BeanSerializer.asArraySerializer(),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.JsonNode.isValueNode(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.StdDeserializer.findValueNullProvider(DeserializationContext,SettableBeanProperty,PropertyMetadata)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.entrySet(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.getGetterUnchecked(),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.jsontype.impl.AsExternalTypeDeserializer.forProperty(BeanProperty),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.DefaultAccessorNamingStrategy.findNameForIsGetter(AnnotatedMethod,String)",8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.impl.UnknownSerializer.serialize(Object,JsonGenerator,SerializerProvider)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BasicSerializerFactory.createTypeSerializer(SerializationConfig,JavaType)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.BeanUtil.isCglibGetCallbacks(AnnotatedMethod),6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.BeanSerializerFactory.removeIgnorableTypes(SerializationConfig,BeanDescription,List)",10,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BeanDeserializerBase.handleUnknownProperty(JsonParser,DeserializationContext,Object,String)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.TextNode.valueOf(String),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.jsontype.impl.AsPropertyTypeDeserializer.deserializeTypedFromAny(JsonParser,DeserializationContext)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ObjectWriter.with(JsonFactory),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.BasicBeanDescription.findDeserializationConverter(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.ObjectBuffer._copyTo(Object,int,Object[],int)",4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.PotentialCreators.hasDelegating(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.ClassUtil._addSuperTypes(JavaType,Class,Collection,boolean)",8,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.POJOPropertiesCollector._replaceCreatorProperty(List,POJOPropertyBuilder)",7,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.jsontype.impl.TypeNameIdResolver.idFromClass(Class),6,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.ArrayBuilders.getIntBuilder(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.DeserializationContext.findInjectableValue(Object,BeanProperty,Object)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig.<init>(Deserializers[],KeyDeserializers[],BeanDeserializerModifier[],AbstractTypeResolver[],ValueInstantiators[])",32,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.util.TokenBuffer._appendValue(JsonToken,Object)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ObjectReader.readTree(byte[],int,int)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.findReferenceType(),4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.insert(int,Boolean)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.DoubleNode.equals(Object),5,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.isTypeId(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.EnumDeserializer.deserializerForNoArgsCreator(DeserializationConfig,Class,AnnotatedMethod)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.util.TypeKey.equals(Object),7,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.jsontype.impl.TypeSerializerBase._generateTypeId(WritableTypeId),3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.hasAsValueAnnotation(AnnotatedMethod),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.std.EnumSetDeserializer.handleNonArray(JsonParser,DeserializationContext,EnumSet)",36,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.DeserializerCache._handleUnknownValueDeserializer(DeserializationContext,JavaType)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory._findCustomBeanDeserializer(JavaType,DeserializationConfig,BeanDescription)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode._set(int,JsonNode)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.PotentialCreators.getImplicitDelegatingFactories(),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.hasAsKey(MapperConfig,Annotated)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.UnwrappedPropertyHandler.processUnwrappedCreatorProperties(JsonParser,DeserializationContext,PropertyValueBuffer,TokenBuffer)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.node.ArrayNode.insert(int,Long)",2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.PropertyMetadata.withRequired(Boolean),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.getSetter(),8,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair.findPropertyIgnorals(Annotated),2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.JsonValueSerializer._withIgnoreProperties(JsonSerializer,Set)",3,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.SerializationConfig.withFeatures(FormatFeature[]),13,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.node.TextNode.asBoolean(boolean),4,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.ser.impl.ObjectIdWriter.withAlwaysAsId(boolean),2,com_fasterxml_jackson_databind
com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder.getWrapperName(),3,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.DeserializerCache.findConverter(DeserializationContext,Annotated)",2,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector._constructVirtualProperty(Attr,MapperConfig,AnnotatedClass,JavaType)",4,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.ser.std.EnumSetSerializer.serialize(EnumSet,JsonGenerator,SerializerProvider)",6,com_fasterxml_jackson_databind
"com.fasterxml.jackson.databind.deser.impl.MergingSettableBeanProperty.deserializeSetAndReturn(JsonParser,DeserializationContext,Object)",6,com_fasterxml_jackson_databind
